Timestamp(ms),Current(uA),D0-D7
1311.94,14103.027,00000000
1311.95,14150.341,00000000
1311.96,14245.006,00000000
1311.97,14245.006,00000000
1311.98,13913.895,00000000
1311.99,14055.726,00000000
1312,14055.726,00000000
1312.01,13913.895,00000000
1312.02,13819.402,00000000
1312.03,14197.667,00000000
1312.04,14197.667,00000000
1312.05,14292.356,00000000
1312.06,14245.006,00000000
1312.07,14103.027,00000000
1312.08,14008.437,00000000
1312.09,13961.159,00000000
1312.1,14150.341,00000000
1312.11,13819.402,00000000
1312.12,13772.175,00000000
1312.13,13866.643,00000000
1312.14,14150.341,00000000
1312.15,14055.726,00000000
1312.16,14292.356,00000000
1312.17,14576.719,00000000
1312.18,14197.667,00000000
1312.19,14103.027,00000000
1312.2,14245.006,00000000
1312.21,14103.027,00000000
1312.22,14055.726,00000000
1312.23,14197.667,00000000
1312.24,14150.341,00000000
1312.25,14245.006,00000000
1312.26,14197.667,00000000
1312.27,14008.437,00000000
1312.28,14008.437,00000000
1312.29,14150.341,00000000
1312.3,14245.006,00000000
1312.31,14245.006,00000000
1312.32,14150.341,00000000
1312.33,13961.159,00000000
1312.34,14055.726,00000000
1312.35,14245.006,00000000
1312.36,13961.159,00000000
1312.37,14150.341,00000000
1312.38,14245.006,00000000
1312.39,14150.341,00000000
1312.4,14103.027,00000000
1312.41,14197.667,00000000
1312.42,14197.667,00000000
1312.43,14245.006,00000000
1312.44,13961.159,00000000
1312.45,14197.667,00000000
1312.46,14150.341,00000000
1312.47,14103.027,00000000
1312.48,14008.437,00000000
1312.49,14055.726,00000000
1312.5,14008.437,00000000
1312.51,13961.159,00000000
1312.52,14008.437,00000000
1312.53,14103.027,00000000
1312.54,14197.667,00000000
1312.55,14055.726,00000000
1312.56,13961.159,00000000
1312.57,14008.437,00000000
1312.58,14150.341,00000000
1312.59,14245.006,00000000
1312.6,14245.006,00000000
1312.61,14197.667,00000000
1312.62,14008.437,00000000
1312.63,14103.027,00000000
1312.64,14387.095,00000000
1312.65,14103.027,00000000
1312.66,14150.341,00000000
1312.67,13866.643,00000000
1312.68,14197.667,00000000
1312.69,14339.720,00000000
1312.7,14245.006,00000000
1312.71,14150.341,00000000
1312.72,14055.726,00000000
1312.73,13913.895,00000000
1312.74,13819.402,00000000
1312.75,14055.726,00000000
1312.76,14055.726,00000000
1312.77,14434.482,00000000
1312.78,14339.720,00000000
1312.79,14103.027,00000000
1312.8,14055.726,00000000
1312.81,14103.027,00000000
1312.82,14008.437,00000000
1312.83,14197.667,00000000
1312.84,14150.341,00000000
1312.85,14434.482,00000000
1312.86,14197.667,00000000
1312.87,14245.006,00000000
1312.88,14150.341,00000000
1312.89,14150.341,00000000
1312.9,14197.667,00000000
1312.91,14292.356,00000000
1312.92,14387.095,00000000
1312.93,14339.720,00000000
1312.94,14197.667,00000000
1312.95,14055.726,00000000
1312.96,14055.726,00000000
1312.97,14103.027,00000000
1312.98,14103.027,00000000
1312.99,14197.667,00000000
1313,14292.356,00000000
1313.01,14150.341,00000000
1313.02,14008.437,00000000
1313.03,14055.726,00000000
1313.04,14339.720,00000000
1313.05,14292.356,00000000
1313.06,14197.667,00000000
1313.07,14055.726,00000000
1313.08,13866.643,00000000
1313.09,13819.402,00000000
1313.1,14008.437,00000000
1313.11,14197.667,00000000
1313.12,14197.667,00000000
1313.13,14008.437,00000000
1313.14,14197.667,00000000
1313.15,14245.006,00000000
1313.16,14387.095,00000000
1313.17,14150.341,00000000
1313.18,14197.667,00000000
1313.19,13866.643,00000000
1313.2,14055.726,00000000
1313.21,14103.027,00000000
1313.22,14103.027,00000000
1313.23,13913.895,00000000
1313.24,14055.726,00000000
1313.25,14150.341,00000000
1313.26,14103.027,00000000
1313.27,14103.027,00000000
1313.28,14103.027,00000000
1313.29,14339.720,00000000
1313.3,14292.356,00000000
1313.31,14103.027,00000000
1313.32,13819.402,00000000
1313.33,13866.643,00000000
1313.34,13819.402,00000000
1313.35,14055.726,00000000
1313.36,14150.341,00000000
1313.37,14103.027,00000000
1313.38,14197.667,00000000
1313.39,14387.095,00000000
1313.4,14292.356,00000000
1313.41,14197.667,00000000
1313.42,14245.006,00000000
1313.43,14008.437,00000000
1313.44,14055.726,00000000
1313.45,14245.006,00000000
1313.46,14055.726,00000000
1313.47,13819.402,00000000
1313.48,14008.437,00000000
1313.49,13961.159,00000000
1313.5,14150.341,00000000
1313.51,14103.027,00000000
1313.52,14292.356,00000000
1313.53,14197.667,00000000
1313.54,14008.437,00000000
1313.55,13819.402,00000000
1313.56,14008.437,00000000
1313.57,13866.643,00000000
1313.58,14197.667,00000000
1313.59,14008.437,00000000
1313.6,14197.667,00000000
1313.61,14150.341,00000000
1313.62,14197.667,00000000
1313.63,14150.341,00000000
1313.64,14339.720,00000000
1313.65,14055.726,00000000
1313.66,14103.027,00000000
1313.67,13961.159,00000000
1313.68,13913.895,00000000
1313.69,14339.720,00000000
1313.7,14339.720,00000000
1313.71,14292.356,00000000
1313.72,14055.726,00000000
1313.73,14150.341,00000000
1313.74,14197.667,00000000
1313.75,14197.667,00000000
1313.76,14434.482,00000000
1313.77,13961.159,00000000
1313.78,14150.341,00000000
1313.79,13819.402,00000000
1313.8,13961.159,00000000
1313.81,14008.437,00000000
1313.82,14245.006,00000000
1313.83,14339.720,00000000
1313.84,14434.482,00000000
1313.85,14197.667,00000000
1313.86,14292.356,00000000
1313.87,14339.720,00000000
1313.88,14197.667,00000000
1313.89,14245.006,00000000
1313.9,13913.895,00000000
1313.91,14008.437,00000000
1313.92,13961.159,00000000
1313.93,13913.895,00000000
1313.94,13961.159,00000000
1313.95,14197.667,00000000
1313.96,14197.667,00000000
1313.97,13913.895,00000000
1313.98,14103.027,00000000
1313.99,14055.726,00000000
1314,14103.027,00000000
1314.01,14008.437,00000000
1314.02,13961.159,00000000
1314.03,14103.027,00000000
1314.04,14245.006,00000000
1314.05,14150.341,00000000
1314.06,14245.006,00000000
1314.07,14103.027,00000000
1314.08,13913.895,00000000
1314.09,14008.437,00000000
1314.1,14150.341,00000000
1314.11,14434.482,00000000
1314.12,14245.006,00000000
1314.13,14103.027,00000000
1314.14,14008.437,00000000
1314.15,14008.437,00000000
1314.16,14008.437,00000000
1314.17,14008.437,00000000
1314.18,14339.720,00000000
1314.19,14008.437,00000000
1314.2,13866.643,00000000
1314.21,13913.895,00000000
1314.22,14197.667,00000000
1314.23,14197.667,00000000
1314.24,14197.667,00000000
1314.25,14150.341,00000000
1314.26,14008.437,00000000
1314.27,14197.667,00000000
1314.28,14197.667,00000000
1314.29,14150.341,00000000
1314.3,14055.726,00000000
1314.31,14055.726,00000000
1314.32,14150.341,00000000
1314.33,14434.482,00000000
1314.34,14197.667,00000000
1314.35,14055.726,00000000
1314.36,13866.643,00000000
1314.37,13913.895,00000000
1314.38,14055.726,00000000
1314.39,14103.027,00000000
1314.4,14103.027,00000000
1314.41,14245.006,00000000
1314.42,14055.726,00000000
1314.43,14008.437,00000000
1314.44,13866.643,00000000
1314.45,14055.726,00000000
1314.46,14103.027,00000000
1314.47,14245.006,00000000
1314.48,14292.356,00000000
1314.49,14150.341,00000000
1314.5,14008.437,00000000
1314.51,14103.027,00000000
1314.52,14292.356,00000000
1314.53,14055.726,00000000
1314.54,13961.159,00000000
1314.55,14055.726,00000000
1314.56,13913.895,00000000
1314.57,13819.402,00000000
1314.58,14008.437,00000000
1314.59,14245.006,00000000
1314.6,14103.027,00000000
1314.61,14292.356,00000000
1314.62,14245.006,00000000
1314.63,14292.356,00000000
1314.64,14055.726,00000000
1314.65,14008.437,00000000
1314.66,13961.159,00000000
1314.67,14150.341,00000000
1314.68,14008.437,00000000
1314.69,14008.437,00000000
1314.7,13913.895,00000000
1314.71,13961.159,00000000
1314.72,14150.341,00000000
1314.73,14387.095,00000000
1314.74,14387.095,00000000
1314.75,14008.437,00000000
1314.76,14103.027,00000000
1314.77,14103.027,00000000
1314.78,14292.356,00000000
1314.79,13961.159,00000000
1314.8,14008.437,00000000
1314.81,14150.341,00000000
1314.82,14055.726,00000000
1314.83,14150.341,00000000
1314.84,14103.027,00000000
1314.85,14150.341,00000000
1314.86,14292.356,00000000
1314.87,14339.720,00000000
1314.88,14150.341,00000000
1314.89,13866.643,00000000
1314.9,13866.643,00000000
1314.91,14055.726,00000000
1314.92,14055.726,00000000
1314.93,14197.667,00000000
1314.94,13961.159,00000000
1314.95,13961.159,00000000
1314.96,14150.341,00000000
1314.97,14197.667,00000000
1314.98,14292.356,00000000
1314.99,14008.437,00000000
1315,14008.437,00000000
1315.01,14055.726,00000000
1315.02,13866.643,00000000
1315.03,13866.643,00000000
1315.04,13961.159,00000000
1315.05,14434.482,00000000
1315.06,14529.294,00000000
1315.07,14150.341,00000000
1315.08,14150.341,00000000
1315.09,14055.726,00000000
1315.1,13866.643,00000000
1315.11,13819.402,00000000
1315.12,14008.437,00000000
1315.13,14008.437,00000000
1315.14,13961.159,00000000
1315.15,14103.027,00000000
1315.16,14055.726,00000000
1315.17,14197.667,00000000
1315.18,14008.437,00000000
1315.19,13819.402,00000000
1315.2,13961.159,00000000
1315.21,13913.895,00000000
1315.22,14197.667,00000000
1315.23,14103.027,00000000
1315.24,14245.006,00000000
1315.25,14245.006,00000000
1315.26,14055.726,00000000
1315.27,13866.643,00000000
1315.28,14055.726,00000000
1315.29,14245.006,00000000
1315.3,14387.095,00000000
1315.31,14245.006,00000000
1315.32,14055.726,00000000
1315.33,14150.341,00000000
1315.34,14055.726,00000000
1315.35,14150.341,00000000
1315.36,14055.726,00000000
1315.37,14103.027,00000000
1315.38,14103.027,00000000
1315.39,14245.006,00000000
1315.4,14245.006,00000000
1315.41,14150.341,00000000
1315.42,13961.159,00000000
1315.43,14150.341,00000000
1315.44,14245.006,00000000
1315.45,14292.356,00000000
1315.46,14055.726,00000000
1315.47,14245.006,00000000
1315.48,14055.726,00000000
1315.49,14008.437,00000000
1315.5,13866.643,00000000
1315.51,13961.159,00000000
1315.52,14008.437,00000000
1315.53,14434.482,00000000
1315.54,14197.667,00000000
1315.55,14245.006,00000000
1315.56,14197.667,00000000
1315.57,14150.341,00000000
1315.58,14055.726,00000000
1315.59,14150.341,00000000
1315.6,14008.437,00000000
1315.61,14103.027,00000000
1315.62,13961.159,00000000
1315.63,14292.356,00000000
1315.64,14103.027,00000000
1315.65,14197.667,00000000
1315.66,14197.667,00000000
1315.67,14197.667,00000000
1315.68,14150.341,00000000
1315.69,14292.356,00000000
1315.7,14150.341,00000000
1315.71,14150.341,00000000
1315.72,14103.027,00000000
1315.73,14055.726,00000000
1315.74,14008.437,00000000
1315.75,14245.006,00000000
1315.76,14245.006,00000000
1315.77,14103.027,00000000
1315.78,13724.959,00000000
1315.79,14055.726,00000000
1315.8,14339.720,00000000
1315.81,14434.482,00000000
1315.82,14245.006,00000000
1315.83,13913.895,00000000
1315.84,14150.341,00000000
1315.85,13913.895,00000000
1315.86,14008.437,00000000
1315.87,14103.027,00000000
1315.88,14150.341,00000000
1315.89,14150.341,00000000
1315.9,14008.437,00000000
1315.91,14197.667,00000000
1315.92,14197.667,00000000
1315.93,14008.437,00000000
1315.94,14150.341,00000000
1315.95,14197.667,00000000
1315.96,14008.437,00000000
1315.97,14055.726,00000000
1315.98,14055.726,00000000
1315.99,14055.726,00000000
1316,14103.027,00000000
1316.01,14150.341,00000000
1316.02,14150.341,00000000
1316.03,14008.437,00000000
1316.04,14103.027,00000000
1316.05,14008.437,00000000
1316.06,14008.437,00000000
1316.07,14055.726,00000000
1316.08,14103.027,00000000
1316.09,14055.726,00000000
1316.1,14339.720,00000000
1316.11,14434.482,00000000
1316.12,14197.667,00000000
1316.13,14103.027,00000000
1316.14,14055.726,00000000
1316.15,14245.006,00000000
1316.16,14055.726,00000000
1316.17,13866.643,00000000
1316.18,14008.437,00000000
1316.19,14008.437,00000000
1316.2,14245.006,00000000
1316.21,14434.482,00000000
1316.22,14103.027,00000000
1316.23,14245.006,00000000
1316.24,14103.027,00000000
1316.25,14008.437,00000000
1316.26,13866.643,00000000
1316.27,14055.726,00000000
1316.28,14008.437,00000000
1316.29,14008.437,00000000
1316.3,14055.726,00000000
1316.31,14103.027,00000000
1316.32,14339.720,00000000
1316.33,14292.356,00000000
1316.34,14245.006,00000000
1316.35,13961.159,00000000
1316.36,13819.402,00000000
1316.37,13866.643,00000000
1316.38,13677.756,00000000
1316.39,14150.341,00000000
1316.4,14292.356,00000000
1316.41,14197.667,00000000
1316.42,14339.720,00000000
1316.43,14055.726,00000000
1316.44,14055.726,00000000
1316.45,13866.643,00000000
1316.46,14055.726,00000000
1316.47,13961.159,00000000
1316.48,14008.437,00000000
1316.49,14150.341,00000000
1316.5,14055.726,00000000
1316.51,14245.006,00000000
1316.52,14245.006,00000000
1316.53,14245.006,00000000
1316.54,14103.027,00000000
1316.55,14150.341,00000000
1316.56,14197.667,00000000
1316.57,14150.341,00000000
1316.58,14339.720,00000000
1316.59,14197.667,00000000
1316.6,14103.027,00000000
1316.61,14150.341,00000000
1316.62,14008.437,00000000
1316.63,13866.643,00000000
1316.64,14150.341,00000000
1316.65,14055.726,00000000
1316.66,13913.895,00000000
1316.67,13819.402,00000000
1316.68,14103.027,00000000
1316.69,13819.402,00000000
1316.7,14434.482,00000000
1316.71,14055.726,00000000
1316.72,13961.159,00000000
1316.73,14197.667,00000000
1316.74,14008.437,00000000
1316.75,14245.006,00000000
1316.76,14197.667,00000000
1316.77,14292.356,00000000
1316.78,14055.726,00000000
1316.79,14008.437,00000000
1316.8,14008.437,00000000
1316.81,13819.402,00000000
1316.82,13961.159,00000000
1316.83,14197.667,00000000
1316.84,14292.356,00000000
1316.85,14197.667,00000000
1316.86,14008.437,00000000
1316.87,14387.095,00000000
1316.88,14529.294,00000000
1316.89,14197.667,00000000
1316.9,14197.667,00000000
1316.91,14055.726,00000000
1316.92,14008.437,00000000
1316.93,13961.159,00000000
1316.94,14150.341,00000000
1316.95,14103.027,00000000
1316.96,14150.341,00000000
1316.97,14055.726,00000000
1316.98,14103.027,00000000
1316.99,14150.341,00000000
1317,14197.667,00000000
1317.01,13819.402,00000000
1317.02,13913.895,00000000
1317.03,14103.027,00000000
1317.04,14103.027,00000000
1317.05,14245.006,00000000
1317.06,14150.341,00000000
1317.07,14103.027,00000000
1317.08,14150.341,00000000
1317.09,14055.726,00000000
1317.1,14292.356,00000000
1317.11,14055.726,00000000
1317.12,14055.726,00000000
1317.13,14055.726,00000000
1317.14,14387.095,00000000
1317.15,14103.027,00000000
1317.16,14150.341,00000000
1317.17,14150.341,00000000
1317.18,14197.667,00000000
1317.19,14103.027,00000000
1317.2,14150.341,00000000
1317.21,14008.437,00000000
1317.22,14055.726,00000000
1317.23,13961.159,00000000
1317.24,13724.959,00000000
1317.25,13961.159,00000000
1317.26,14292.356,00000000
1317.27,14292.356,00000000
1317.28,14055.726,00000000
1317.29,14150.341,00000000
1317.3,14055.726,00000000
1317.31,14150.341,00000000
1317.32,14008.437,00000000
1317.33,14055.726,00000000
1317.34,14292.356,00000000
1317.35,14150.341,00000000
1317.36,14150.341,00000000
1317.37,14008.437,00000000
1317.38,14055.726,00000000
1317.39,14197.667,00000000
1317.4,14197.667,00000000
1317.41,14197.667,00000000
1317.42,14103.027,00000000
1317.43,14103.027,00000000
1317.44,14197.667,00000000
1317.45,14055.726,00000000
1317.46,14103.027,00000000
1317.47,14197.667,00000000
1317.48,14008.437,00000000
1317.49,14055.726,00000000
1317.5,13961.159,00000000
1317.51,14103.027,00000000
1317.52,14055.726,00000000
1317.53,14055.726,00000000
1317.54,14008.437,00000000
1317.55,13819.402,00000000
1317.56,14103.027,00000000
1317.57,14339.720,00000000
1317.58,14150.341,00000000
1317.59,14245.006,00000000
1317.6,14292.356,00000000
1317.61,14245.006,00000000
1317.62,14150.341,00000000
1317.63,13913.895,00000000
1317.64,14103.027,00000000
1317.65,14008.437,00000000
1317.66,13913.895,00000000
1317.67,13772.175,00000000
1317.68,13819.402,00000000
1317.69,14197.667,00000000
1317.7,14245.006,00000000
1317.71,14103.027,00000000
1317.72,14150.341,00000000
1317.73,13913.895,00000000
1317.74,14008.437,00000000
1317.75,13819.402,00000000
1317.76,13961.159,00000000
1317.77,14245.006,00000000
1317.78,13913.895,00000000
1317.79,14008.437,00000000
1317.8,14245.006,00000000
1317.81,14197.667,00000000
1317.82,14055.726,00000000
1317.83,13819.402,00000000
1317.84,14008.437,00000000
1317.85,14055.726,00000000
1317.86,14055.726,00000000
1317.87,14245.006,00000000
1317.88,14008.437,00000000
1317.89,14008.437,00000000
1317.9,14055.726,00000000
1317.91,14055.726,00000000
1317.92,14008.437,00000000
1317.93,14245.006,00000000
1317.94,14339.720,00000000
1317.95,14197.667,00000000
1317.96,14245.006,00000000
1317.97,14103.027,00000000
1317.98,14197.667,00000000
1317.99,14197.667,00000000
1318,14150.341,00000000
1318.01,14103.027,00000000
1318.02,13772.175,00000000
1318.03,13772.175,00000000
1318.04,13961.159,00000000
1318.05,14245.006,00000000
1318.06,14150.341,00000000
1318.07,13961.159,00000000
1318.08,14245.006,00000000
1318.09,14197.667,00000000
1318.1,14339.720,00000000
1318.11,14103.027,00000000
1318.12,14245.006,00000000
1318.13,14150.341,00000000
1318.14,14197.667,00000000
1318.15,13961.159,00000000
1318.16,13961.159,00000000
1318.17,14103.027,00000000
1318.18,14008.437,00000000
1318.19,14245.006,00000000
1318.2,13961.159,00000000
1318.21,14339.720,00000000
1318.22,14055.726,00000000
1318.23,14055.726,00000000
1318.24,14150.341,00000000
1318.25,14150.341,00000000
1318.26,14197.667,00000000
1318.27,14103.027,00000000
1318.28,13819.402,00000000
1318.29,13913.895,00000000
1318.3,13913.895,00000000
1318.31,13819.402,00000000
1318.32,13913.895,00000000
1318.33,14292.356,00000000
1318.34,14292.356,00000000
1318.35,14103.027,00000000
1318.36,14197.667,00000000
1318.37,14292.356,00000000
1318.38,14292.356,00000000
1318.39,14292.356,00000000
1318.4,14103.027,00000000
1318.41,14008.437,00000000
1318.42,13913.895,00000000
1318.43,14103.027,00000000
1318.44,14103.027,00000000
1318.45,14197.667,00000000
1318.46,14292.356,00000000
1318.47,14387.095,00000000
1318.48,14387.095,00000000
1318.49,14008.437,00000000
1318.5,13961.159,00000000
1318.51,13961.159,00000000
1318.52,14197.667,00000000
1318.53,14150.341,00000000
1318.54,14055.726,00000000
1318.55,13961.159,00000000
1318.56,13913.895,00000000
1318.57,14245.006,00000000
1318.58,14197.667,00000000
1318.59,13913.895,00000000
1318.6,14197.667,00000000
1318.61,14245.006,00000000
1318.62,14245.006,00000000
1318.63,14008.437,00000000
1318.64,14245.006,00000000
1318.65,14197.667,00000000
1318.66,14150.341,00000000
1318.67,14150.341,00000000
1318.68,13913.895,00000000
1318.69,14197.667,00000000
